TransactionID,Date,Time,Branch,ServerID,CustomerID,MenuItemID,Qty,UnitPrice,Discount,PaymentType
5115,2025-07-27,20:30,Downtown,S005,C421,M164,2,7.59,0,Credit
5116,2024-12-09,17:09,Midtown,S008,C136,M125,1,5.44,5,Cash
5117,2025-09-18,13:16,Uptown,S004,C268,M137,1,4.37,0,Credit
5118,2024-02-07,17:18,Uptown,S004,C188,M208,2,3.61,0,Debit
5119,2024-10-16,11:51,Airport,S018,C027,M184,2,5.05,5,Credit
5120,2024-08-14,20:32,Downtown,S005,C065,M196,1,4.17,5,CREDIT
5121,2024-09-05,16:37,Westside,S022,C254,M164,1,7.59,5,Credit
5122,2024-04-08,17:16,Westside,S026,C285,M202,2,15.36,0,GiftCard
5123,2025-08-09,22:12,Airport,S023,C054,M128,1,5.06,0,Credit
5124,2025-01-29,17:20,Downtown,S003,C240,M207,2,14.8,0,Debit
5125,2025-07-28,18:05,Airport,S019,C425,M146,1,2.95,0,Cash
5126,2025-04-21,11:20,Uptown,S017,C252,M187,2,10.69,0,Credit
5127,2024-07-11,18:45,Uptown,S004,C022,M119,1,11.33,5,Credit
5128,2025-06-30,17:34,Uptown,S020,C151,M144,3,3.79,0,Credit
5129,2024-08-24,14:37,Airport,S018,C046,M136,1,2.32,0,Debit
5130,2025-09-07,15:02,Uptown,S020,C044,M145,1,2.4,0,Credit
5131,2024-07-25,20:14,Uptown,S004,C313,M143,1,3.62,5,Debit
5132,2024-08-20,12:57,Uptown,S020,C160,M130,1,5.84,0,Debit
5133,2024-02-29,20:56,Midtown,S012,C172,M101,3,4.93,0,Debit
5134,2024-05-10,17:42,Westside,S026,C234,M201,1,13.51,0,DEBIT
5135,2024-05-04,14:53,Airport,S018,C030,M160,1,5.96,0,Debit
5136,2024-05-20,20:57,Uptown,S020,C122,M183,2,3.4,0,credit
5137,2025-08-03,17:47,Airport,S023,C497,M148,1,2.82,0,Credit
5138,2024-08-27,15:47,Westside,S024,C087,M188,1,3.08,0,Credit
5139,2025-02-15,20:00,Airport,S023,C046,M116,2,15.69,0,GiftCard
5140,2024-12-11,09:37,Midtown,S013,C358,M203,1,11.62,5,Credit
5141,2024-04-06,13:44,Westside,S016,C055,M177,1,3.29,0,Credit
5142,2025-05-28,13:20,Westside,S014,C343,M175,3,15.12,0,Cash
5143,2024-09-22,20:11,Midtown,S009,C297,M174,2,4.47,5,Debit
5144,2024-09-29,19:23,Westside,S016,C405,M182,1,15.73,5,Credit
5145,2024-10-01,14:27,Westside,S026,C350,M125,1,5.44,5,Cash
5146,2024-06-15,22:48,Uptown,S004,C434,M114,2,15.05,0,Credit
5147,2025-07-17,16:00,Westside,S024,C327,M126,1,4.57,5,Debit
5148,2024-01-15,11:05,Airport,S018,C240,M167,1,4.22,0,Credit
5149,2024-09-12,17:21,Uptown,S017,C155,M186,1,4.26,0,Cash
5150,2025-06-04,18:35,Uptown,S004,C070,M138,2,4.26,10,Credit
5151,2024-09-29,18:02,Airport,S015,C402,M206,2,15.67,5,Credit
5152,2025-01-03,12:35,Midtown,S012,C329,M129,1,7.82,0,Cash
5153,2024-04-28,16:53,Westside,S024,C038,M209,2,4.6,0,Cash
5154,2024-08-18,11:47,Downtown,S002,C179,M206,1,15.67,10,Debit
5155,2024-03-06,18:31,Westside,S007,C106,M213,1,3.19,0,Credit
5156,2025-09-13,14:48,Airport,S001,C309,M161,1,11.9,0,Cash
5157,2024-01-17,12:27,Downtown,S027,C474,M111,1,13.44,5,Debit
5158,2025-09-10,14:19,Airport,S001,C203,M119,1,11.33,0,Cash
5159,2025-04-23,11:01,Airport,S010,C175,M156,1,5.51,0,Credit
5160,2024-05-30,15:14,Westside,S007,C480,M203,2,11.62,0,Credit
5161,2025-03-26,17:41,Midtown,S009,C260,M133,1,3.23,0,credit
5162,2025-05-23,18:40,Downtown,S025,C247,M138,2,4.4,0,Credit
5163,2024-07-29,09:16,Downtown,S003,C377,M205,2,15.07,0,Credit
5164,2024-04-08,17:31,Airport,S001,C081,M158,1,5.26,0,Credit
5165,2024-10-26,17:50,Midtown,S011,C419,M195,1,18.48,0,Credit
5166,2024-03-18,19:09,Downtown,S030,C001,M175,2,15.12,0,Credit
5167,2024-12-31,20:42,Airport,S019,C407,M103,2,4.66,5,Credit
5168,2025-07-28,18:20,Midtown,S009,C471,M191,1,4.24,0,Credit
5169,2024-04-21,20:37,Airport,S019,C073,M128,1,5.06,0,Debit
5170,2024-10-14,19:30,Midtown,S013,C323,M149,3,3.08,0,Debit
5171,2024-03-05,17:28,Uptown,S017,C226,M196,4,4.17,0,Credit
5172,2025-02-13,20:35,Midtown,S012,C019,M209,1,4.6,0,Credit
5173,2024-06-06,17:59,Airport,S001,C449,M213,1,3.19,0,Debit
5174,2025-07-30,11:33,Midtown,S006,C215,M200,1,3.17,0,Cash
5175,2024-10-10,18:13,Westside,S022,C403,M176,1,3.68,5,Debit
5176,2024-02-24,19:46,Midtown,S011,C056,M191,1,4.24,5,Debit
5177,2024-10-09,19:59,Uptown,S020,C056,M200,1,3.21,0,Debit
5178,2024-05-13,20:25,Airport,S028,C004,M170,2,3.4,0,Cash
5179,2024-02-12,20:00,Airport,S015,C334,M140,2,4.06,0,GiftCard
5180,2025-01-08,22:52,Downtown,S021,C238,M154,2,3.73,10,Debit
5181,2024-03-01,12:59,Uptown,S004,C340,M200,1,3.17,0,GiftCard
5182,2025-04-05,19:34,Airport,S023,C191,M147,4,3.49,0,Credit
5183,2025-06-17,18:33,Airport,S023,C062,M122,1,7.28,0,
5184,2024-12-22,11:29,Uptown,S017,C170,M146,1,2.95,0,Credit
5185,2024-09-25,16:29,Westside,S026,C001,M204,2,5.06,0,Credit
5186,2024-09-08,18:36,Downtown,S030,C045,M185,3,4.0,0,cash
5187,2025-07-22,20:40,Downtown,S002,C140,M138,2,4.26,0,Credit
5188,2024-11-03,17:34,Airport,S015,C419,M220,1,4.16,10,Credit
5189,2025-02-04,11:09,Midtown,S012,C418,M153,1,5.96,0,Credit
5190,2024-10-21,20:56,Westside,S016,C150,M194,1,3.37,0,Credit
5191,2024-08-10,20:49,Airport,S001,C109,M164,2,7.59,0,Credit
5192,2024-05-28,12:34,Downtown,S025,C253,M214,2,5.29,0,Cash
5193,2025-09-24,20:00,Airport,S019,C384,M165,1,2.51,5,Credit
5194,2024-10-24,08:44,Downtown,S027,C448,M132,1,2.42,0,Debit
5195,2025-02-06,20:59,Downtown,S005,C171,M158,3,5.26,0,CREDIT
5196,2024-04-05,13:13,WESTSIDE,S020,C484,M161,2,11.9,0,Debit
5197,2025-06-13,19:07,MIDTOWN,S021,C429,M218,1,15.45,0,Cash
5198,2025-04-04,12:09,Westside,S024,C409,M215,1,14.2,0,Cash
5199,2024-06-02,20:40,Airport,S023,C085,M111,1,13.44,0,Debit
5200,2024-04-24,11:12,Midtown,S008,C296,M177,2,3.29,5,Cash
5201,2025-05-28,17:24,Airport,S018,C255,M181,1,3.36,0,Cash
5202,2024-06-23,18:33,Midtown,S009,C352,M127,2,4.93,5,Debit
5203,2025-07-23,18:42,Downtown,S021,C251,M121,1,6.09,0,Debit
5204,2025-07-27,11:37,Downtown,S002,C365,M157,2,4.14,5,Credit
5205,2024-09-21,16:03,Uptown,S017,C376,M172,1,4.1,0,Cash
5206,2024-02-26,20:45,Airport,S015,C229,M146,4,2.95,0,Credit
5207,2024-01-22,20:01,Uptown,S004,C049,M159,1,5.56,5,Credit
5208,2025-04-02,11:58,Midtown,S009,C208,M148,1,2.96,0,Credit
5209,2024-04-18,17:13,Westside,S026,C317,M179,2,14.83,15,Cash
5210,2025-06-04,18:18,Midtown,S008,C437,M213,1,3.19,10,Credit
5211,2024-12-15,18:44,Midtown,S012,C457,M197,2,3.41,0,Credit
5212,2024-10-15,13:16,Downtown,S030,C012,M192,1,12.17,10,Debit
5213,2024-05-06,17:29,Westside,S026,C055,M192,1,12.17,0,Cash
5214,2024-09-08,12:06,Uptown,S020,C403,M105,2,3.45,15,debit
5215,2025-07-31,09:21,Midtown,S012,C016,M145,1,2.34,0,Credit
5216,2024-11-18,19:29,Westside,S016,C229,M168,1,2.85,0,Debit
5217,2024-03-30,18:53,Uptown,S020,C140,M134,4,3.36,0,Credit
5218,2025-06-22,17:01,Uptown,S053,C373,M192,1,12.17,0,Cash
5219,2024-10-13,15:50,Uptown,S020,C257,M115,1,18.63,10,Credit
5220,2024-06-10,18:42,Midtown,S011,C076,M106,1,4.42,0,Credit
5221,2025-03-02,21:08,Uptown,S020,C121,M126,2,4.57,0,Cash
5222,2025-05-27,16:23,Westside,S024,C302,M118,1,17.74,0,credit
5223,2024-05-23,18:02,Uptown,S017,C394,M125,1,5.44,0,Credit
5224,2025-07-30,11:27,Westside,S026,C496,M155,1,3.82,15,Credit
5225,2025-09-28,11:23,Uptown,S017,C106,M213,2,3.19,0,Credit
5226,2024-01-04,15:00,Midtown,S012,C321,M166,2,14.68,10,Credit
5227,2024-09-24,18:24,Downtown,S027,C330,M202,1,15.36,0,Cash
5228,2024-02-25,21:11,Uptown,S004,C455,M108,2,4.05,0,Credit
5229,2025-08-26,09:12,Westside,S007,C385,M218,2,15.45,0,Credit
5230,2024-06-27,18:23,Westside,S014,C301,M195,1,18.48,0,Credit
5231,2024-10-22,13:00,Airport,S015,C456,M214,2,5.29,0,Debit
5232,2024-08-04,17:36,Westside,S026,C364,M178,1,6.35,0,Debit
5233,2025-03-08,18:26,Downtown,S003,C301,M220,2,4.16,0,Debit
5234,2024-03-17,19:50,Downtown,S027,C170,M185,2,4.0,10,Credit
5235,2024-10-23,14:37,Uptown,S020,C209,M178,3,6.35,0,Credit
5236,2024-03-24,17:27,Westside,S026,C272,M128,1,5.06,0,Credit
5237,2024-11-02,08:36,Midtown,S008,C227,M205,1,15.07,0,Credit
5238,2024-06-05,14:59,Midtown,S011,C023,M120,1,14.98,0,Credit
5239,2025-07-06,20:38,Downtown,S003,C251,M119,3,11.33,0,Debit
5240,2024-09-18,19:31,Westside,S014,C460,M116,2,15.19,0,Credit
5241,2025-08-29,21:47,Uptown,S020,C341,M147,1,3.49,0,Credit
5242,2024-11-23,08:08,Midtown,S011,C384,M216,1,20.14,0,Debit
5243,2024-06-10,13:08,Downtown,S003,C172,M118,2,17.74,0,GiftCard
5244,2025-07-28,13:43,Downtown,S030,C103,M205,1,15.07,15,
5245,2025-04-16,18:29,Midtown,S012,C004,M208,1,3.53,0,Credit
5246,2024-02-10,16:23,Downtown,S003,C349,M179,1,14.83,0,Credit
5247,2024-09-24,13:41,Midtown,S006,C174,M196,1,4.17,0,Debit
5248,2024-06-29,18:15,Uptown,S004,C365,M165,1,2.51,0,Credit
5249,2025-04-30,09:47,Westside,S024,C434,M208,1,3.53,5,Credit
5250,2024-02-13,11:53,Uptown,S017,C215,M203,1,11.62,0,Credit
5251,2024-02-17,17:03,Airport,S028,C363,M193,1,17.34,0,Credit
5252,2024-04-28,15:21,Uptown,S020,C252,M135,2,3.49,5,Credit
5253,2024-12-08,20:52,Midtown,S011,C325,M105,2,3.45,0,Credit
5254,2024-02-29,15:30,Downtown,S003,C453,M136,1,2.32,0,Credit
5255,2024-12-11,18:17,Midtown,S013,C006,M175,3,15.12,0,
5256,2024-06-18,12:54,Uptown,S004,C497,M213,1,3.19,0,Credit
5257,2024-11-21,17:13,Westside,S016,C284,M120,2,14.98,10,Credit
5258,2024-02-28,22:25,Downtown,S002,C200,M173,1,4.34,0,Credit
5259,2025-02-08,09:37,Uptown,S020,C064,M160,2,5.96,0,Credit
5260,2024-02-18,21:13,Midtown,S013,C474,M109,1,4.49,0,Cash
5261,2024-11-09,17:59,Uptown,S020,C157,M203,2,11.62,5,Debit
5262,2024-08-13,21:50,Airport,S001,C300,M154,1,3.73,0,Credit
5263,2025-02-20,12:52,Airport,S028,C314,M154,2,3.73,0,Credit
5264,2024-12-28,19:06,Westside,S014,C375,M176,1,3.68,0,Cash
5265,2025-06-18,18:24,Airport,S019,C296,M165,1,2.51,0,Credit
5266,2025-08-03,13:52,Downtown,S003,C296,M220,1,4.16,0,Debit
5267,2024-09-21,19:50,Downtown,S005,C057,M159,1,5.56,5,Cash
5268,2025-09-24,20:11,Airport,S028,C268,M205,1,15.07,5,Credit
5269,2024-01-12,18:43,Uptown,S017,C178,M169,2,3.18,0,Credit
5270,2024-11-19,14:57,Midtown,S012,C439,M183,1,3.73,0,Credit
5271,2024-11-09,17:20,Downtown,S021,C240,M192,3,12.17,0,Credit
5272,2025-06-20,11:48,Downtown,S003,C289,M115,2,18.63,0,Credit
5273,2024-06-29,18:13,Westside,S022,C182,M219,2,14.34,15,Cash
5274,2024-06-02,19:33,Midtown,S012,C479,M189,1,4.6,15,Debit
5275,2024-05-28,19:56,Downtown,S027,C063,M118,1,17.74,0,Credit
5276,2024-07-01,22:03,Midtown,S009,C109,M197,2,3.41,0,Credit
5277,2025-08-23,17:47,Downtown,S027,C167,M215,2,14.2,10,Credit
5278,2024-02-05,19:52,Downtown,S030,C270,M182,1,15.73,0,Credit
5279,2024-09-12,15:37,Airport,S015,C196,M187,4,11.43,0,Credit
5280,2024-12-08,18:09,Downtown,S021,C101,M113,3,13.99,5,Credit
5281,2024-10-22,20:54,Uptown,S020,C160,M148,1,2.98,0,Debit
5282,2025-04-04,13:20,Uptown,S004,C445,M165,1,2.59,5,Credit
5283,2024-11-18,11:55,Airport,S023,C457,M105,1,3.45,0,Cash
5284,2025-08-16,19:05,Downtown,S005,C430,M102,2,4.88,0,Debit
5285,2024-02-20,17:52,Westside,S016,C380,M173,2,4.34,0,Credit
5286,2024-05-22,12:25,Uptown,S017,C352,M127,1,4.93,0,Debit
5287,2025-05-07,20:25,Westside,S026,C367,M196,2,4.17,0,Credit
5288,2024-03-27,15:06,Uptown,S017,C375,M115,2,18.63,10,Credit
5289,2024-06-07,14:10,Westside,S024,C368,M195,1,18.48,0,Debit
5290,2025-07-24,08:52,Downtown,S025,C367,M201,1,13.51,0,Credit
5291,2024-12-30,18:38,Airport,S052,C158,M208,1,3.53,10,Debit
5292,2025-06-03,19:16,Uptown,S020,C050,M172,1,4.1,0,GiftCard
5293,2024-02-16,11:39,Midtown ,S020,C214,M200,1,3.17,10,Cash
5294,2025-05-18,11:31,Airport,S028,C006,M176,1,3.86,0,Credit
5295,2024-01-16,18:37,Uptown,S004,C162,M198,2,4.52,5,Cash
5296,2025-07-27,14:33,Downtown,S030,C096,M190,1,3.01,0,Credit
5297,2024-08-11,08:33,Uptown,S020,C354,M129,1,7.82,0,Credit
5298,2024-04-28,19:37,Westside,S024,C046,M117,2,12.09,0,Credit
5299,2025-08-31,19:11,Airport,S019,C486,M102,1,5.23,0,GiftCard
5300,2024-03-18,17:37,Westside,S016,C183,M193,1,17.34,0,Credit
5301,2024-10-19,13:08,Uptown,S017,C210,M175,3,15.12,0,Credit
5302,2025-09-12,11:26,Westside,S007,C174,M147,1,3.49,0,Credit
5303,2025-01-12,18:37,Downtown,S002,C268,M113,1,13.99,0,Debit
5304,2024-10-27,19:18,Midtown,S009,C051,M212,1,4.39,5,Cash
5305,2025-02-08,15:37,Midtown,S006,C090,M190,1,3.01,0,Debit
5306,2024-03-13,09:03,Uptown,S017,C360,M210,1,4.31,0,Credit
5307,2024-11-01,12:56,Westside,S024,C443,M176,1,3.68,0,Credit
5308,2024-11-12,14:50,Airport,S015,C389,M131,1,3.78,0,Credit
5309,2025-05-05,22:18,Airport,S019,C483,M139,1,2.64,0,Debit
5310,2025-01-01,18:46,Downtown,S005,C318,M162,2,4.21,0,Debit
5311,2025-06-21,11:45,Airport,S023,C321,M137,1,4.37,0,Cash
5312,2024-07-11,11:16,Westside,S007,C001,M136,3,2.32,0,Credit
5313,2025-03-21,08:39,AIRPORT,S008,C439,M174,4,4.47,0,Debit
5314,2024-02-24,08:18,Midtown,S013,C335,M158,1,5.26,0,Debit
5315,2024-11-18,09:02,Downtown,S030,C032,M178,2,5.88,0,Cash
5316,2025-01-26,13:50,Uptown,S020,C063,M157,1,4.14,0,Cash
5317,2024-03-12,17:46,Uptown,S004,C381,M121,1,6.09,0,Credit
5318,2025-07-12,13:35,Airport,S029,C154,M116,1,15.19,0,Cash
5319,2024-12-01,19:26,Midtown,S059,C097,M142,1,3.4,0,Credit
5320,2024-08-11,19:04,Airport,S028,C276,M146,1,2.95,0,Cash
5321,2025-06-13,09:40,Westside,S024,C099,M133,1,3.23,0,Debit
5322,2024-07-19,09:08,Uptown,S017,C248,M220,1,4.16,0,Credit
5323,2025-01-28,20:32,Westside,S016,C238,M175,1,15.12,0,Credit
5324,2025-03-16,20:59,Uptown,S017,C044,M136,2,2.32,0,Debit
5325,2024-12-17,13:26,Downtown,S030,C108,M123,1,4.28,0,GiftCard
5326,2024-06-07,20:39,Uptown,S017,C217,M215,1,14.2,0,Debit
5327,2024-10-24,19:17,Downtown,S030,C158,M151,1,3.72,0,Credit
5328,2024-01-04,18:35,Westside,S022,C172,M153,1,5.96,0,Credit
5329,2024-11-11,18:03,Downtown,S025,C101,M131,1,3.78,0,Credit
5330,2025-07-20,22:23,Airport,S018,C465,M112,1,11.94,5,Credit
5331,2024-03-16,16:31,Airport,S018,C420,M176,3,3.68,0,Credit
5332,2025-07-25,20:50,Midtown,S006,C099,M104,1,5.16,0,Debit
5333,2024-08-14,17:56,Westside,S022,C287,M165,1,2.51,0,Credit
5334,2024-06-09,20:22,Midtown,S008,C104,M169,1,3.18,5,Credit
5335,2024-01-12,22:21,Downtown,S005,C169,M122,1,7.28,0,Credit
5336,2024-02-01,20:11,Downtown,S002,C298,M195,1,18.48,0,Debit
5337,2025-08-04,17:41,Uptown,S004,C051,M135,1,3.49,0,Credit
5338,2024-04-18,20:38,Uptown,S020,C187,M209,2,4.6,10,Giftcard
5339,2025-05-14,13:24,Downtown,S005,C078,M215,2,14.2,0,Cash
5340,2025-03-14,09:23,Midtown,S011,C412,M142,1,3.4,10,Debit
5341,2025-08-22,13:19,Midtown,S012,C276,M158,2,5.26,0,Credit
5342,2025-06-01,19:59,Westside,S007,C373,M107,1,4.29,0,Cash
5343,2025-01-25,19:02,Airport,S015,C426,M132,1,2.42,0,Debit
5344,2025-08-11,20:37,Westside,S024,C114,M148,2,2.96,10,Credit
5345,2025-07-14,18:43,Uptown,S020,C014,M168,1,2.85,0,Debit
5346,2024-02-09,13:47,Midtown,S013,C276,M171,1,3.14,10,Credit
5347,2024-05-07,17:38,Westside,S022,C127,M156,1,5.51,5,Credit
5348,2025-05-22,18:05,Uptown,S020,C252,M219,1,14.34,0,debit
5349,2024-03-27,18:51,Uptown,S039,C292,M211,1,5.38,5,Credit
5350,2025-08-12,18:19,Downtown,S005,C160,M185,1,4.0,0,Credit
5351,2025-06-08,12:37,Airport,S010,C488,M151,1,4.11,0,Credit
5352,2024-09-28,13:06,Midtown,S013,C159,M149,1,3.08,0,Credit
5353,2024-09-30,19:43,Airport,S015,C113,M122,2,7.28,5,Credit
5354,2025-01-11,15:26,Westside,S007,C098,M147,1,3.49,0,Credit
5355,2024-07-05,20:02,Westside,S016,C158,M150,1,3.21,0,Debit
5356,2024-11-05,20:45,Midtown,S009,C138,M186,2,3.97,5,Cash
5357,2025-08-24,20:02,Midtown,S006,C421,M190,1,3.01,0,Credit
5358,2025-07-21,08:38,Uptown,S017,C346,M135,1,3.49,0,Debit
5359,2025-07-03,12:36,Downtown,S003,C194,M188,1,3.08,0,credit
5360,2025-07-03,21:09,Airport,S001,C388,M194,1,3.37,0,Credit
5361,2025-03-07,08:23,Westside,S024,C348,M207,1,14.8,0,Credit
5362,2024-05-24,14:12,Uptown,S017,C118,M206,1,14.49,0,Cash
5363,2025-08-31,08:56,Downtown,S003,C112,M182,1,15.73,0,Credit
5364,2025-03-23,11:44,Downtown,S002,C340,M123,1,4.23,0,Credit
5365,2024-02-07,19:51,Uptown,S020,C213,M128,1,5.06,0,Credit
5366,2025-06-24,13:22,Uptown,S020,C081,M216,2,20.14,0,Credit
5367,2025-05-13,18:11,Midtown,S008,C123,M129,1,7.82,10,Cash
5368,2024-06-01,20:08,Westside,S014,C488,M177,2,3.29,5,Credit
5369,2024-04-29,19:04,Westside,S007,C203,M176,1,3.68,0,Credit
5370,2025-08-09,08:37,Downtown,S027,C310,M151,1,4.11,0,Cash
5371,2025-08-10,11:26,Westside,S024,C117,M108,2,4.05,5,Cash
5372,2025-04-27,20:30,Downtown,S027,C020,M135,1,3.49,5,Credit
5373,2025-08-18,18:45,Uptown,S004,C288,M182,2,15.73,0,Credit
5374,2024-05-19,08:55,Uptown,S020,C294,M123,1,4.23,0,Cash
5375,2024-01-11,16:08,Downtown,S021,C408,M185,1,4.0,0,Cash
5376,2024-08-28,15:55,Midtown,S011,C231,M140,1,4.06,0,Credit
5377,2025-01-20,13:52,Uptown,S004,C162,M122,1,7.28,0,Cash
5378,2024-08-19,17:34,Airport,S010,C103,M163,1,17.16,0,Credit
5379,2024-08-12,18:07,Midtown,S008,C132,M163,1,17.16,0,Credit
5380,2025-07-21,19:16,Downtown,S021,C302,M118,2,17.74,5,Credit
5381,2025-07-13,17:40,Airport,S018,C402,M205,2,15.07,0,Cash
5382,2024-11-21,18:12,Downtown,S027,C434,M169,1,3.18,0,Credit
5383,2024-08-06,08:06,Uptown,S020,C420,M177,1,3.29,0,GiftCard
5384,2024-11-18,20:58,Midtown,S011,C325,M161,2,11.9,0,Debit
5385,2025-08-13,12:01,Uptown,S017,C470,M144,1,3.79,0,Credit
5386,2024-12-22,20:51,Uptown,S004,C212,M104,1,5.16,0,Debit
5387,2025-04-03,17:46,Airport,S028,C421,M114,2,15.86,5,Credit
5388,2024-11-11,17:30,Airport,S018,C444,M176,2,3.68,0,Credit
5389,2024-07-09,13:00,Midtown,S011,C290,M218,1,15.45,0,Cash
5390,2024-06-19,19:00,Uptown,S017,C229,M136,1,2.32,0,Cash
5391,2024-05-15,13:06,Midtown,S012,C157,M150,1,3.21,10,Credit
5392,2025-09-03,18:01,Midtown,S012,C174,M209,1,4.6,0,Credit
5393,2024-05-15,11:24,Uptown,S017,C363,M131,1,3.78,5,Credit
5394,2024-04-22,18:04,Westside,S022,C311,M121,2,6.09,10,GiftCard
5395,2025-03-22,19:22,Downtown,S002,C223,M209,1,4.6,15,Debit
5396,2025-08-19,08:13,Midtown,S011,C456,M209,1,4.6,0,Debit
5397,2025-04-12,18:20,Midtown,S009,C203,M105,2,3.45,0,Cash
5398,2025-03-09,19:00,Airport,S028,C493,M159,1,5.56,5,Credit
5399,2025-06-05,15:36,Downtown,S027,C185,M135,2,3.49,5,Cash
5400,2025-09-16,13:27,Westside,S024,C002,M192,1,12.17,5,Cash
5401,2025-06-29,22:39,Midtown,S006,C374,M115,1,18.63,0,Credit
5402,2025-06-18,11:43,Downtown,S025,C067,M123,2,4.23,0,Cash
5403,2024-02-09,17:57,Uptown,S004,C476,M175,1,15.12,0,Debit
5404,2024-02-25,08:31,Airport,S023,C445,M133,1,3.23,0,Cash
5405,2024-09-16,14:42,Airport,S029,C202,M130,1,5.84,10,Credit
5406,2024-06-24,19:55,Airport,S001,C292,M218,1,15.45,10,Credit
5407,2024-02-22,09:11,Airport,S023,C348,M201,4,13.51,0,Cash
5408,2024-06-23,15:53,Westside,S022,C489,M135,1,3.49,5,Debit
5409,2024-01-30,08:08,Midtown,S011,C333,M147,1,3.49,0,Cash
5410,2025-04-08,11:05,Midtown,S006,C155,M121,3,6.09,0,Debit
5411,2024-12-22,09:08,Westside,S014,C155,M194,1,3.37,0,Cash
5412,2024-08-08,19:56,Downtown,S005,C167,M159,1,5.56,0,Credit
5413,2025-01-03,14:17,Westside,S014,C022,M144,1,3.79,0,GiftCard
5414,2024-07-04,08:33,Airport,S028,C302,M127,1,4.93,5,Credit
5415,2024-05-03,21:39,Uptown,S020,C001,M193,2,17.34,0,Cash
5416,2024-07-05,14:52,Uptown,S004,C495,M206,1,15.67,0,Credit
5417,2024-03-06,12:20,Midtown ,S028,C320,M196,1,4.17,5,Debit
5418,2025-07-14,16:45,Westside,S024,C386,M156,1,5.51,5,credit
5419,2024-09-28,20:47,Airport,S018,C022,M110,1,5.53,0,Debit
5420,2024-02-19,19:03,Midtown,S009,C144,M175,1,15.12,0,Credit
5421,2025-02-05,11:00,Uptown,S017,C285,M139,1,2.64,5,Credit
5422,2025-08-14,13:10,Airport,S001,C429,M112,1,12.49,0,Credit
5423,2025-01-11,11:53,Down town,S030,C461,M129,1,7.82,0,Cash
5424,2025-01-04,17:52,Midtown,S006,C400,M209,1,4.6,0,Debit
5425,2024-10-07,20:57,Downtown,S027,C064,M134,2,3.36,0,Credit
5426,2024-12-23,21:26,Airport,S029,C239,M169,1,3.18,0,Credit
5427,2024-06-29,22:10,Westside,S022,C338,M156,4,5.51,0,GiftCard
5428,2024-02-29,12:52,Airport,S010,C174,M137,1,4.37,0,CREDIT
5429,2025-04-04,17:23,Airport,S015,C312,M136,1,2.32,0,Cash
5430,2024-02-22,17:21,Uptown,S004,C492,M193,1,17.34,0,DEBIT
5431,2024-07-13,13:37,Downtown,S005,C284,M142,1,3.4,0,Credit
5432,2025-04-08,19:17,Uptown,S020,C440,M157,1,4.14,0,Credit
5433,2024-04-19,12:16,Uptown,S020,C052,M153,1,5.96,0,CREDIT
5434,2025-04-21,09:18,Midtown,S009,C117,M145,1,2.34,0,Debit
5435,2024-03-08,18:37,Westside,S024,C333,M135,2,3.49,0,Cash
5436,2025-04-27,12:25,Uptown,S020,C184,M197,1,3.41,0,Credit
5437,2025-05-19,19:11,Airport,S029,C331,M140,3,4.06,0,Credit
5438,2025-04-07,13:05,Midtown,S008,C190,M211,1,5.38,5,CASH
5439,2024-01-24,14:38,Westside,S014,C246,M204,1,5.51,0,Debit
5440,2025-07-23,11:15,Downtown,S025,C268,M169,2,2.94,0,Credit
5441,2025-08-21,12:35,Midtown,S009,C020,M147,3,3.49,5,Giftcard
5442,2024-08-01,18:41,Airport,S001,C482,M202,1,15.36,10,Credit
5443,2024-01-15,09:11,Airport,S028,C408,M113,1,13.99,15,Credit
5444,2025-04-17,21:58,Downtown,S025,C215,M168,1,2.85,0,Credit
5445,2024-04-22,20:49,Midtown,S006,C260,M205,1,15.07,0,Credit
5446,2024-08-12,18:55,Airport,S023,C248,M217,1,2.89,0,Credit
5447,2025-03-01,19:25,Midtown,S009,C099,M104,1,5.16,10,Cash
5448,2025-03-27,19:54,Airport,S001,C305,M142,4,3.4,0,Cash
5449,2025-03-04,14:06,Uptown,S017,C500,M178,1,6.35,5,GiftCard
5450,2024-08-24,13:34,Midtown,S012,C336,M169,2,3.18,0,Credit
5451,2024-04-09,13:14,Airport,S029,C459,M133,1,3.23,10,Cash
5452,2025-02-15,19:32,Westside,S024,C356,M207,1,14.8,0,Credit
5453,2025-03-11,11:01,Midtown,S008,C256,M219,1,14.34,5,Cash
5454,2024-10-27,16:17,Midtown,S011,C236,M187,1,11.43,0,Credit
5455,2024-03-05,17:31,Uptown,S017,C159,M122,1,7.28,10,Credit
5456,2025-07-29,17:43,Midtown,S011,C477,M129,1,7.82,0,Credit
5457,2025-02-27,18:31,Airport,S029,C114,M197,1,3.41,0,Credit
5458,2025-02-27,16:17,Airport,S028,C331,M194,1,3.37,0,Credit
5459,2024-06-25,09:31,Airport,S023,C002,M149,2,3.08,0,Credit
5460,2025-03-30,22:10,Airport,S018,C019,M172,3,4.1,0,Credit
5461,2024-12-10,18:10,Mid town,S021,C095,M120,2,14.98,0,Cash
5462,2024-11-01,18:35,Downtown,S025,C369,M153,1,5.97,10,Credit
5463,2024-06-08,18:42,Airport,S001,C248,M171,1,3.14,10,Credit
5464,2024-05-20,19:46,Uptown,S017,C014,M125,1,5.44,0,Debit
5465,2024-01-14,17:01,Downtown,S030,C014,M169,2,3.18,10,Credit
